Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Species_Population
1,1.099,1.658,0.584,1.358,1.942,1.942,0.871,1.208,0.98,1.767,5
0,1.185,1.791,0.598,1.511,2.109,2.107,0.946,1.286,1.094,1.778,5
1,1.07,1.689,0.558,1.436,1.994,1.992,0.898,1.216,1.034,1.861,5
0,1.188,1.852,0.611,1.573,2.185,2.183,0.936,1.311,1.078,1.837,5
1,1.086,1.747,0.612,1.441,2.053,2.052,0.893,1.269,0.999,1.89,5
0,1.159,1.841,0.625,1.534,2.159,2.158,0.958,1.324,1.095,1.863,5
1,1.083,1.706,0.591,1.447,2.038,2.038,0.912,1.253,1.027,1.882,5
0,1.082,1.632,0.538,1.437,1.988,1.988,0.83,1.176,0.929,1.838,5
1,1.071,1.572,0.527,1.326,1.852,1.852,0.809,1.104,0.953,1.729,5
0,1.105,1.618,0.549,1.386,1.936,1.934,0.853,1.175,0.968,1.751,5
1,1.063,1.592,0.527,1.351,1.878,1.877,0.841,1.146,0.961,1.766,5
0,1.106,1.692,0.577,1.426,2.003,2.003,0.894,1.234,1.019,1.811,5
1,1.017,1.554,0.519,1.317,1.836,1.836,0.807,1.112,0.922,1.804,5
0,1.117,1.607,0.572,1.375,1.947,1.945,0.874,1.209,0.943,1.742,5
1,1.055,1.522,0.524,1.301,1.825,1.824,0.829,1.13,0.922,1.728,5
0,1.13,1.603,0.599,1.32,1.918,1.917,0.849,1.176,0.954,1.696,5
1,1.027,1.501,0.523,1.258,1.781,1.78,0.812,1.098,0.93,1.733,5
0,1.098,1.651,0.58,1.37,1.951,1.95,0.849,1.18,0.973,1.776,5
1,1.075,1.604,0.514,1.384,1.898,1.897,0.821,1.149,0.943,1.764,5
0,1.151,1.669,0.544,1.455,1.998,1.997,0.901,1.242,1.014,1.735,5
1,1.053,1.565,0.502,1.374,1.877,1.876,0.838,1.152,0.944,1.781,5
0,1.169,1.733,0.568,1.513,2.08,2.079,0.921,1.275,1.019,1.778,5
1,1.067,1.572,0.513,1.336,1.85,1.85,0.832,1.157,0.933,1.734,5
0,1.16,1.716,0.57,1.454,2.023,2.022,0.921,1.265,1.034,1.743,5
1,1.009,1.547,0.536,1.317,1.853,1.853,0.855,1.152,0.962,1.836,5
0,1.145,1.644,0.571,1.401,1.972,1.971,0.867,1.185,0.987,1.721,5
1,1.057,1.566,0.534,1.327,1.861,1.859,0.844,1.142,0.958,1.759,5
0,1.126,1.64,0.549,1.418,1.966,1.966,0.884,1.221,0.978,1.746,5
1,1.08,1.564,0.566,1.281,1.847,1.846,0.827,1.129,0.95,1.709,5
0,1.076,1.579,0.526,1.374,1.9,1.9,0.862,1.175,0.971,1.765,5
1,1.057,1.554,0.532,1.331,1.862,1.862,0.847,1.145,0.962,1.762,5
0,1.142,1.699,0.599,1.402,2.001,2.0,0.888,1.24,0.994,1.752,5
1,1.039,1.542,0.542,1.3,1.842,1.841,0.812,1.134,0.911,1.772,5
0,1.174,1.762,0.581,1.525,2.106,2.104,0.954,1.309,1.054,1.792,5
1,1.019,1.513,0.506,1.294,1.801,1.8,0.824,1.107,0.945,1.767,5
0,1.117,1.704,0.567,1.426,1.993,1.993,0.874,1.204,1.003,1.785,5
1,1.043,1.511,0.51,1.268,1.777,1.775,0.805,1.105,0.922,1.703,5
0,1.125,1.741,0.579,1.497,2.076,2.075,0.954,1.299,1.08,1.845,5
1,1.055,1.496,0.504,1.275,1.779,1.777,0.805,1.103,0.908,1.685,5
0,1.099,1.645,0.556,1.426,1.982,1.981,0.869,1.199,0.982,1.803,5
1,1.029,1.517,0.5,1.327,1.826,1.826,0.829,1.116,0.94,1.774,5
0,1.167,1.697,0.544,1.448,1.992,1.992,0.881,1.237,0.984,1.707,5
1,1.038,1.493,0.5,1.297,1.798,1.797,0.805,1.099,0.909,1.732,5
0,1.156,1.725,0.554,1.461,2.015,2.014,0.884,1.253,0.996,1.742,5
1,1.105,1.511,0.513,1.292,1.805,1.804,0.819,1.106,0.924,1.632,5
0,1.149,1.697,0.543,1.47,2.013,2.011,0.898,1.217,1.037,1.75,5
1,0.992,1.483,0.504,1.314,1.819,1.817,0.833,1.099,0.942,1.832,5
0,1.143,1.666,0.575,1.414,1.991,1.989,0.896,1.227,1.002,1.74,5
1,0.998,1.518,0.515,1.289,1.804,1.804,0.806,1.095,0.929,1.807,5
0,1.14,1.682,0.566,1.434,1.999,1.999,0.875,1.198,0.99,1.753,5
1,1.091,1.582,0.526,1.336,1.862,1.862,0.849,1.152,0.955,1.706,5
0,1.142,1.651,0.554,1.426,1.979,1.979,0.876,1.218,0.974,1.732,5
1,1.039,1.497,0.546,1.243,1.789,1.787,0.764,1.072,0.846,1.72,5
0,1.112,1.676,0.601,1.375,1.976,1.976,0.907,1.246,1.01,1.777,5
1,1.054,1.612,0.502,1.408,1.91,1.909,0.863,1.175,0.996,1.81,5
0,1.119,1.678,0.6,1.404,2.003,2.003,0.881,1.204,0.998,1.79,5
1,1.062,1.55,0.56,1.315,1.875,1.874,0.874,1.165,0.966,1.766,5
0,1.135,1.671,0.55,1.459,2.009,2.008,0.878,1.216,0.993,1.769,5
1,1.051,1.565,0.528,1.327,1.854,1.853,0.837,1.141,0.959,1.763,5
0,1.061,1.597,0.526,1.39,1.916,1.916,0.831,1.14,0.956,1.805,5
1,1.031,1.484,0.5,1.288,1.789,1.788,0.788,1.09,0.886,1.734,5
0,1.155,1.706,0.587,1.408,1.995,1.995,0.879,1.213,1.013,1.727,5
1,1.052,1.571,0.543,1.334,1.877,1.876,0.843,1.14,0.971,1.782,5
0,1.152,1.69,0.563,1.445,2.007,2.006,0.89,1.229,0.999,1.741,5
1,1.039,1.557,0.532,1.336,1.868,1.867,0.825,1.142,0.94,1.797,5
0,1.095,1.707,0.596,1.45,2.046,2.045,0.908,1.248,1.018,1.867,5
1,1.084,1.551,0.521,1.341,1.862,1.861,0.829,1.144,0.931,1.716,5
0,1.23,1.995,0.656,1.646,2.302,2.301,1.009,1.41,1.164,1.871,6
1,1.104,1.822,0.652,1.471,2.122,2.122,0.926,1.288,1.078,1.922,6
0,1.239,1.983,0.685,1.628,2.312,2.312,1.034,1.433,1.184,1.866,6
1,1.154,1.807,0.589,1.531,2.12,2.119,0.938,1.295,1.077,1.835,6
0,1.242,2.08,0.683,1.727,2.409,2.409,1.065,1.514,1.204,1.939,6
1,1.112,1.771,0.593,1.465,2.057,2.056,0.909,1.277,1.037,1.849,6
0,1.254,1.988,0.666,1.612,2.278,2.277,1.02,1.426,1.172,1.816,6
1,1.2,1.851,0.585,1.588,2.173,2.172,0.929,1.313,1.079,1.811,6
0,1.275,2.002,0.718,1.608,2.326,2.326,1.043,1.455,1.175,1.824,6
1,1.138,1.841,0.63,1.543,2.172,2.172,0.948,1.32,1.097,1.907,6
0,1.227,1.978,0.69,1.589,2.279,2.279,1.003,1.4,1.164,1.857,6
1,1.142,1.817,0.611,1.471,2.083,2.083,0.927,1.299,1.074,1.823,6
0,1.246,2.006,0.675,1.689,2.364,2.364,1.037,1.455,1.178,1.898,6
1,1.147,1.82,0.633,1.535,2.168,2.167,0.995,1.34,1.136,1.889,6
0,1.235,2.003,0.676,1.663,2.338,2.338,1.055,1.443,1.208,1.893,6
1,1.152,1.855,0.615,1.561,2.175,2.175,0.98,1.36,1.101,1.887,6
0,1.224,1.966,0.662,1.603,2.264,2.264,0.995,1.386,1.16,1.85,6
1,1.14,1.797,0.581,1.543,2.125,2.125,0.922,1.302,1.05,1.864,6
0,1.256,1.988,0.675,1.646,2.321,2.32,1.015,1.42,1.166,1.848,6
1,1.17,1.838,0.621,1.509,2.13,2.129,0.948,1.319,1.104,1.819,6
0,1.24,2.069,0.72,1.676,2.396,2.395,1.066,1.489,1.214,1.931,6
1,1.152,1.867,0.636,1.553,2.189,2.187,0.954,1.322,1.1,1.899,6
0,1.263,1.98,0.658,1.665,2.323,2.321,1.032,1.428,1.163,1.837,6
1,1.131,1.736,0.608,1.453,2.061,2.061,0.917,1.267,1.047,1.823,6
0,1.29,2.01,0.697,1.649,2.347,2.346,1.014,1.426,1.152,1.818,6
1,1.134,1.8,0.603,1.501,2.104,2.103,0.944,1.318,1.07,1.855,6
0,1.259,1.995,0.678,1.63,2.309,2.308,1.015,1.42,1.17,1.833,6
1,1.15,1.829,0.597,1.547,2.144,2.143,0.965,1.324,1.107,1.863,6
0,1.222,1.928,0.646,1.565,2.21,2.21,0.988,1.357,1.155,1.809,6
1,1.117,1.838,0.635,1.497,2.132,2.13,0.944,1.301,1.09,1.906,6
0,1.222,1.982,0.672,1.629,2.3,2.3,1.015,1.421,1.151,1.881,6
1,1.16,1.832,0.642,1.485,2.126,2.125,0.962,1.319,1.101,1.831,6
0,1.229,2.006,0.667,1.676,2.343,2.343,1.006,1.422,1.156,1.906,6
1,1.142,1.773,0.605,1.499,2.105,2.103,0.936,1.285,1.063,1.841,6
0,1.283,2.037,0.676,1.697,2.373,2.373,1.046,1.464,1.2,1.85,6
1,1.18,1.859,0.632,1.536,2.169,2.168,0.949,1.289,1.123,1.837,6
0,1.216,2.011,0.673,1.65,2.323,2.321,1.027,1.453,1.16,1.909,6
1,1.151,1.896,0.611,1.592,2.203,2.202,0.945,1.336,1.092,1.914,6
0,1.237,2.034,0.664,1.69,2.354,2.354,1.009,1.429,1.171,1.903,6
1,1.129,1.838,0.613,1.518,2.13,2.13,0.956,1.326,1.103,1.887,6
0,1.233,1.954,0.652,1.594,2.246,2.245,0.97,1.352,1.16,1.821,6
1,1.117,1.774,0.619,1.464,2.083,2.083,0.937,1.278,1.08,1.865,6
0,1.247,1.98,0.633,1.694,2.327,2.326,1.011,1.422,1.162,1.866,6
1,1.155,1.817,0.62,1.493,2.113,2.113,0.938,1.298,1.092,1.829,6
0,1.204,2.001,0.662,1.688,2.35,2.35,1.05,1.462,1.173,1.951,6
1,1.125,1.811,0.591,1.543,2.136,2.135,0.91,1.281,1.042,1.897,6
0,1.231,1.994,0.666,1.648,2.314,2.313,1.041,1.432,1.203,1.88,6
1,1.158,1.841,0.605,1.563,2.167,2.166,0.956,1.347,1.075,1.87,6
0,1.233,2.053,0.709,1.71,2.419,2.418,1.02,1.434,1.196,1.96,6
1,1.128,1.84,0.607,1.537,2.144,2.143,0.944,1.313,1.113,1.9,6
0,1.245,2.029,0.68,1.69,2.37,2.369,1.051,1.451,1.212,1.903,6
1,1.146,1.868,0.644,1.515,2.16,2.16,1.007,1.366,1.152,1.884,6
0,1.237,1.945,0.629,1.623,2.251,2.251,0.972,1.36,1.142,1.819,6
1,1.085,1.775,0.644,1.472,2.115,2.114,0.917,1.267,1.038,1.947,6
0,1.247,1.991,0.664,1.634,2.298,2.297,1.007,1.412,1.168,1.842,6
1,1.122,1.808,0.642,1.489,2.131,2.13,0.958,1.303,1.1,1.898,6
0,1.177,1.95,0.627,1.629,2.256,2.255,1.013,1.409,1.172,1.916,6
1,1.167,1.838,0.628,1.545,2.172,2.17,0.97,1.329,1.116,1.86,6
0,1.264,2.047,0.725,1.656,2.381,2.381,1.044,1.46,1.193,1.884,6
1,1.114,1.831,0.629,1.494,2.122,2.121,0.924,1.301,1.069,1.904,6
0,1.208,1.91,0.627,1.562,2.189,2.189,0.976,1.351,1.134,1.811,6
1,1.093,1.683,0.563,1.415,1.978,1.977,0.908,1.255,0.992,1.808,6
0,1.163,1.863,0.61,1.573,2.183,2.183,0.962,1.371,1.081,1.877,6
1,1.14,1.705,0.569,1.443,2.011,2.011,0.876,1.204,1.005,1.763,6
0,1.216,1.882,0.603,1.593,2.195,2.195,0.972,1.353,1.112,1.806,6
1,1.112,1.65,0.562,1.372,1.933,1.932,0.877,1.185,1.014,1.738,6
0,1.2,1.905,0.632,1.595,2.226,2.226,0.968,1.352,1.122,1.855,6
1,1.087,1.733,0.607,1.434,2.041,2.041,0.886,1.227,1.029,1.877,6
0,1.213,1.9,0.609,1.585,2.194,2.194,0.963,1.339,1.126,1.809,6
1,1.122,1.747,0.6,1.451,2.051,2.049,0.89,1.238,1.012,1.827,6
0,1.205,1.852,0.593,1.553,2.146,2.146,0.952,1.329,1.094,1.78,6
1,1.087,1.709,0.566,1.43,1.996,1.996,0.867,1.2,1.011,1.835,6
0,1.214,1.87,0.631,1.556,2.188,2.188,0.947,1.303,1.113,1.802,6
1,1.079,1.714,0.586,1.425,2.011,2.01,0.912,1.231,1.054,1.863,6
0,1.184,1.874,0.605,1.57,2.175,2.175,0.943,1.325,1.101,1.837,6
1,1.034,1.716,0.571,1.416,1.988,1.987,0.863,1.192,1.015,1.921,6
0,1.174,1.849,0.609,1.539,2.149,2.149,0.91,1.281,1.072,1.83,6
1,1.096,1.663,0.548,1.428,1.975,1.974,0.851,1.201,0.962,1.8,6
0,1.207,1.846,0.617,1.541,2.159,2.157,0.931,1.292,1.093,1.787,6
1,1.084,1.692,0.595,1.398,1.993,1.991,0.873,1.204,0.99,1.838,6
0,1.144,1.754,0.608,1.44,2.048,2.047,0.919,1.256,1.049,1.789,6
1,1.142,1.738,0.601,1.461,2.062,2.06,0.913,1.246,1.052,1.803,6
0,1.2,1.88,0.613,1.566,2.18,2.18,0.937,1.31,1.086,1.816,6
1,1.147,1.725,0.583,1.465,2.048,2.047,0.906,1.247,1.034,1.784,6
0,1.168,1.814,0.618,1.512,2.13,2.129,0.916,1.267,1.074,1.822,6
1,1.065,1.674,0.582,1.41,1.992,1.991,0.883,1.198,1.014,1.87,6
0,1.247,1.892,0.649,1.585,2.234,2.233,0.974,1.374,1.11,1.791,6
1,1.106,1.724,0.578,1.458,2.035,2.035,0.898,1.249,1.01,1.84,6
0,1.189,1.796,0.633,1.476,2.109,2.109,0.921,1.273,1.078,1.774,6
1,1.098,1.674,0.559,1.396,1.954,1.953,0.894,1.22,1.013,1.779,6
0,1.187,1.898,0.642,1.571,2.213,2.213,0.986,1.366,1.117,1.865,6
1,1.084,1.636,0.541,1.363,1.904,1.902,0.886,1.196,1.021,1.754,6
0,1.17,1.81,0.573,1.533,2.106,2.105,0.933,1.322,1.055,1.8,6
1,1.099,1.641,0.534,1.426,1.96,1.96,0.863,1.2,0.973,1.783,6
0,1.191,1.836,0.635,1.528,2.162,2.161,0.956,1.338,1.081,1.814,6
1,1.112,1.729,0.581,1.438,2.02,2.019,0.901,1.25,1.037,1.815,6
0,1.182,1.817,0.633,1.509,2.141,2.141,0.94,1.31,1.068,1.811,6
1,1.093,1.725,0.584,1.423,2.007,2.007,0.897,1.22,1.041,1.836,6
0,1.216,1.905,0.634,1.611,2.245,2.243,0.983,1.342,1.137,1.844,6
1,1.068,1.636,0.547,1.39,1.936,1.935,0.867,1.182,0.994,1.811,6
0,1.191,1.889,0.624,1.563,2.186,2.185,0.943,1.344,1.071,1.835,6
1,1.069,1.635,0.557,1.355,1.911,1.91,0.86,1.192,0.978,1.788,6
0,1.171,1.951,0.675,1.568,2.243,2.242,0.963,1.369,1.121,1.915,6
1,1.091,1.707,0.617,1.394,2.012,2.011,0.879,1.213,1.005,1.844,6
0,1.108,1.761,0.59,1.483,2.073,2.073,0.898,1.259,1.034,1.87,6
1,1.091,1.703,0.579,1.409,1.988,1.987,0.896,1.21,1.053,1.821,6
0,1.189,1.945,0.645,1.607,2.252,2.252,0.954,1.351,1.112,1.893,6
1,1.066,1.66,0.51,1.433,1.942,1.942,0.871,1.219,0.974,1.821,6
0,1.146,1.867,0.613,1.564,2.176,2.176,0.968,1.352,1.106,1.898,6
1,1.099,1.626,0.573,1.357,1.93,1.929,0.879,1.19,1.001,1.755,6
0,1.221,1.851,0.618,1.574,2.192,2.19,0.964,1.319,1.122,1.794,6
1,1.08,1.729,0.585,1.453,2.037,2.036,0.92,1.253,1.054,1.886,6
0,1.157,1.837,0.609,1.546,2.156,2.154,0.967,1.32,1.114,1.862,6
1,1.101,1.71,0.578,1.434,2.012,2.011,0.911,1.218,1.069,1.826,6
0,1.181,1.885,0.624,1.604,2.228,2.228,0.971,1.368,1.079,1.886,6
1,1.107,1.705,0.559,1.43,1.988,1.988,0.863,1.223,0.992,1.796,6
0,1.228,1.85,0.615,1.521,2.137,2.136,0.941,1.311,1.071,1.739,6
1,1.096,1.742,0.567,1.493,2.061,2.06,0.914,1.266,1.039,1.879,6
0,1.214,1.925,0.653,1.602,2.255,2.255,0.98,1.371,1.122,1.858,6
1,1.049,1.664,0.557,1.375,1.931,1.93,0.855,1.223,0.956,1.839,6
0,1.073,1.735,0.586,1.492,2.077,2.077,0.9,1.273,1.005,1.935,6
1,1.055,1.522,0.499,1.308,1.807,1.806,0.814,1.116,0.922,1.712,6
0,1.095,1.646,0.533,1.437,1.97,1.969,0.85,1.193,0.958,1.798,6
1,1.016,1.532,0.539,1.28,1.818,1.817,0.769,1.062,0.896,1.788,6
1,1.05,1.534,0.525,1.332,1.857,1.856,0.831,1.144,0.932,1.767,6
0,1.128,1.651,0.569,1.419,1.988,1.988,0.857,1.217,0.943,1.761,6
1,1.095,1.578,0.522,1.392,1.914,1.913,0.849,1.162,0.953,1.748,6
0,1.107,1.667,0.545,1.422,1.967,1.966,0.875,1.202,1.002,1.776,6
1,1.09,1.572,0.537,1.325,1.861,1.861,0.841,1.137,0.964,1.707,6
0,1.105,1.58,0.533,1.37,1.902,1.901,0.847,1.17,0.947,1.721,6
1,1.036,1.548,0.529,1.339,1.867,1.865,0.837,1.107,0.968,1.8,6
0,1.169,1.745,0.575,1.457,2.032,2.032,0.897,1.249,1.037,1.739,6
1,1.012,1.483,0.478,1.275,1.753,1.751,0.766,1.052,0.895,1.731,6
0,1.085,1.693,0.585,1.443,2.029,2.028,0.879,1.222,0.998,1.869,6
1,1.043,1.598,0.508,1.357,1.864,1.863,0.837,1.143,0.972,1.786,6
0,1.102,1.674,0.579,1.412,1.992,1.99,0.887,1.204,1.012,1.806,6
1,1.027,1.493,0.471,1.289,1.76,1.76,0.798,1.109,0.898,1.713,6
0,1.141,1.636,0.529,1.446,1.975,1.974,0.869,1.208,0.962,1.73,6
1,1.019,1.573,0.53,1.312,1.841,1.84,0.839,1.138,0.958,1.805,6
0,1.031,1.64,0.554,1.371,1.925,1.923,0.841,1.164,0.982,1.865,6
1,0.999,1.516,0.523,1.288,1.811,1.809,0.801,1.085,0.931,1.811,6
0,1.08,1.654,0.557,1.404,1.961,1.96,0.855,1.187,0.972,1.814,6
1,1.102,1.612,0.553,1.351,1.904,1.902,0.826,1.131,0.973,1.727,6
0,1.168,1.645,0.558,1.43,1.987,1.987,0.889,1.222,0.992,1.701,6
1,1.07,1.512,0.503,1.304,1.807,1.805,0.799,1.079,0.921,1.688,6
0,1.079,1.602,0.553,1.331,1.883,1.883,0.857,1.185,0.951,1.746,6
1,1.071,1.531,0.506,1.329,1.836,1.835,0.826,1.118,0.929,1.714,6
0,1.105,1.71,0.581,1.442,2.023,2.023,0.865,1.221,0.987,1.831,6
1,1.049,1.545,0.515,1.338,1.852,1.851,0.831,1.115,0.958,1.763,6
0,1.12,1.69,0.583,1.433,2.015,2.013,0.881,1.237,0.98,1.797,6
1,1.083,1.562,0.5,1.356,1.857,1.856,0.822,1.143,0.919,1.713,6
0,1.117,1.668,0.585,1.416,2.0,2.0,0.88,1.219,0.98,1.79,6
1,1.047,1.519,0.533,1.317,1.849,1.849,0.812,1.111,0.915,1.765,6
0,1.13,1.713,0.543,1.493,2.035,2.034,0.9,1.246,1.038,1.799,6
1,1.048,1.566,0.538,1.309,1.846,1.846,0.807,1.121,0.927,1.762,6
0,1.082,1.674,0.563,1.438,2.0,2.0,0.876,1.213,1.013,1.849,6
1,1.035,1.593,0.576,1.333,1.908,1.908,0.81,1.104,0.928,1.843,6
0,1.144,1.702,0.577,1.445,2.021,2.019,0.857,1.213,0.976,1.766,6
1,1.089,1.632,0.55,1.397,1.947,1.947,0.867,1.178,1.002,1.788,6
1,1.048,1.533,0.502,1.322,1.825,1.825,0.809,1.116,0.914,1.742,6
0,1.148,1.713,0.577,1.422,2.0,1.999,0.895,1.228,1.041,1.741,6
1,1.053,1.51,0.503,1.301,1.804,1.803,0.819,1.109,0.943,1.712,6
0,1.072,1.623,0.546,1.388,1.934,1.932,0.853,1.193,0.955,1.803,6
1,1.034,1.543,0.491,1.356,1.847,1.846,0.817,1.116,0.946,1.785,6
0,1.145,1.68,0.579,1.44,2.019,2.019,0.851,1.209,0.941,1.764,6
1,1.044,1.485,0.486,1.316,1.801,1.801,0.806,1.096,0.905,1.725,6
0,1.099,1.635,0.548,1.364,1.911,1.91,0.882,1.189,1.013,1.738,6
1,1.019,1.515,0.51,1.311,1.821,1.821,0.819,1.11,0.925,1.788,6
0,1.15,1.666,0.562,1.423,1.985,1.984,0.881,1.191,1.019,1.726,6
1,1.048,1.529,0.517,1.297,1.814,1.812,0.795,1.093,0.918,1.729,6
1,1.056,1.527,0.53,1.265,1.795,1.795,0.803,1.1,0.92,1.699,6
0,1.165,1.699,0.554,1.496,2.05,2.048,0.908,1.228,1.032,1.759,6
1,1.014,1.453,0.504,1.243,1.747,1.745,0.805,1.072,0.915,1.721,6
0,1.152,1.697,0.543,1.463,2.005,2.005,0.912,1.25,1.034,1.742,6
1,1.057,1.51,0.509,1.334,1.843,1.841,0.842,1.136,0.941,1.742,6
0,1.176,1.667,0.581,1.422,2.003,2.003,0.871,1.183,1.019,1.703,6
1,1.03,1.542,0.501,1.319,1.82,1.819,0.805,1.135,0.903,1.765,6
0,1.252,1.964,0.661,1.656,2.317,2.315,1.006,1.426,1.143,1.85,7
1,1.137,1.883,0.654,1.535,2.188,2.187,0.922,1.313,1.078,1.924,7
0,1.244,1.987,0.662,1.651,2.314,2.313,1.022,1.41,1.187,1.86,7
1,1.183,1.914,0.67,1.563,2.232,2.232,0.982,1.376,1.13,1.886,7
0,1.256,1.988,0.648,1.66,2.309,2.308,1.021,1.438,1.165,1.837,7
1,1.171,1.805,0.624,1.52,2.145,2.144,0.929,1.299,1.062,1.831,7
0,1.231,2.014,0.681,1.657,2.338,2.338,1.03,1.431,1.187,1.899,7
1,1.162,1.83,0.626,1.541,2.166,2.165,0.934,1.308,1.05,1.864,7
0,1.221,1.971,0.65,1.619,2.269,2.268,0.982,1.412,1.116,1.858,7
1,1.126,1.825,0.64,1.482,2.122,2.122,0.926,1.294,1.064,1.885,7
0,1.196,1.935,0.667,1.609,2.274,2.274,0.98,1.379,1.113,1.902,7
1,1.151,1.849,0.661,1.491,2.151,2.15,0.935,1.283,1.116,1.867,7
0,1.181,1.916,0.658,1.588,2.246,2.245,0.975,1.363,1.121,1.901,7
1,1.158,1.868,0.634,1.58,2.214,2.213,0.956,1.33,1.077,1.911,7
0,1.219,1.944,0.647,1.578,2.224,2.224,0.974,1.381,1.12,1.825,7
1,1.101,1.749,0.597,1.482,2.08,2.077,0.915,1.265,1.038,1.886,7
0,1.197,1.951,0.655,1.597,2.251,2.251,1.001,1.377,1.169,1.881,7
1,1.143,1.864,0.66,1.498,2.157,2.157,0.964,1.327,1.102,1.887,7
0,1.225,1.987,0.681,1.631,2.311,2.311,1.0,1.406,1.153,1.887,7
1,1.121,1.769,0.605,1.459,2.064,2.064,0.921,1.269,1.063,1.842,7
0,1.261,1.963,0.669,1.618,2.286,2.286,1.031,1.456,1.147,1.813,7
1,1.165,1.793,0.617,1.454,2.071,2.07,0.948,1.305,1.073,1.777,7
0,1.235,2.022,0.688,1.663,2.351,2.35,1.019,1.423,1.197,1.902,7
1,1.16,1.776,0.617,1.455,2.073,2.071,0.931,1.28,1.064,1.786,7
0,1.254,2.043,0.698,1.702,2.4,2.4,1.084,1.491,1.233,1.914,7
1,1.15,1.781,0.621,1.506,2.127,2.125,0.968,1.32,1.088,1.849,7
0,1.237,1.988,0.662,1.664,2.326,2.325,1.015,1.403,1.18,1.879,7
1,1.135,1.793,0.613,1.509,2.121,2.117,0.936,1.327,1.038,1.865,7
0,1.242,1.969,0.68,1.64,2.32,2.319,1.02,1.42,1.18,1.867,7
1,1.124,1.811,0.611,1.473,2.084,2.084,0.897,1.291,1.019,1.855,7
0,1.233,1.951,0.649,1.628,2.277,2.276,1.01,1.413,1.133,1.845,7
1,1.142,1.841,0.625,1.509,2.133,2.133,0.962,1.319,1.099,1.868,7
0,1.232,2.021,0.671,1.66,2.331,2.33,1.036,1.465,1.173,1.891,7
1,1.183,1.82,0.617,1.507,2.124,2.124,0.946,1.312,1.084,1.795,7
0,1.215,1.951,0.656,1.635,2.29,2.289,1.031,1.422,1.178,1.884,7
1,1.152,1.795,0.609,1.501,2.111,2.109,0.918,1.264,1.073,1.832,7
0,1.261,2.008,0.698,1.644,2.341,2.341,1.006,1.406,1.184,1.856,7
1,1.138,1.85,0.609,1.505,2.114,2.113,0.932,1.297,1.091,1.857,7
0,1.225,2.011,0.692,1.659,2.35,2.35,0.982,1.402,1.141,1.918,7
1,1.141,1.813,0.611,1.506,2.117,2.117,0.949,1.297,1.096,1.855,7
0,1.195,1.977,0.702,1.61,2.312,2.311,1.036,1.438,1.179,1.934,7
1,1.135,1.771,0.599,1.478,2.077,2.075,0.925,1.277,1.055,1.827,7
0,1.222,2.002,0.656,1.662,2.318,2.318,1.025,1.423,1.19,1.897,7
1,1.126,1.835,0.631,1.526,2.157,2.157,0.939,1.319,1.079,1.915,7
0,1.23,1.97,0.662,1.632,2.293,2.293,1.011,1.412,1.167,1.864,7
1,1.123,1.813,0.603,1.513,2.117,2.116,0.922,1.281,1.059,1.884,7
0,1.246,2.005,0.674,1.624,2.298,2.298,1.0,1.442,1.132,1.843,7
1,1.099,1.785,0.63,1.498,2.128,2.127,0.937,1.277,1.067,1.935,7
0,1.299,2.095,0.704,1.689,2.393,2.393,1.055,1.484,1.216,1.842,7
1,1.135,1.824,0.643,1.507,2.151,2.149,0.92,1.288,1.062,1.894,7
0,1.229,2.002,0.686,1.63,2.315,2.314,0.98,1.386,1.164,1.882,7
1,1.098,1.849,0.615,1.558,2.173,2.171,0.897,1.295,1.041,1.978,7
0,1.241,1.986,0.7,1.639,2.34,2.339,1.011,1.416,1.145,1.884,7
1,1.175,1.828,0.665,1.48,2.146,2.145,0.953,1.326,1.085,1.826,7
0,1.256,2.01,0.698,1.664,2.362,2.361,1.034,1.425,1.172,1.88,7
1,1.129,1.814,0.618,1.513,2.131,2.129,0.944,1.287,1.103,1.886,7
0,1.216,2.011,0.683,1.658,2.341,2.34,1.022,1.435,1.177,1.925,7
1,1.142,1.834,0.606,1.522,2.128,2.127,0.914,1.314,1.035,1.863,7
0,1.245,1.995,0.629,1.678,2.306,2.306,0.984,1.414,1.132,1.852,7
1,1.151,1.834,0.64,1.538,2.178,2.177,0.964,1.354,1.069,1.891,7
0,1.2,1.823,0.601,1.54,2.14,2.14,0.91,1.296,1.055,1.783,7
1,1.112,1.692,0.571,1.455,2.026,2.024,0.902,1.206,1.054,1.82,7
0,1.219,1.867,0.623,1.555,2.177,2.177,0.96,1.346,1.079,1.786,7
1,1.086,1.682,0.587,1.392,1.979,1.978,0.872,1.199,0.995,1.821,7
0,1.177,1.807,0.611,1.533,2.144,2.144,0.978,1.354,1.083,1.822,7
1,1.053,1.648,0.572,1.368,1.94,1.94,0.886,1.209,1.0,1.842,7
0,1.21,1.888,0.633,1.573,2.206,2.206,0.966,1.361,1.078,1.822,7
1,1.103,1.753,0.605,1.445,2.05,2.048,0.903,1.247,1.053,1.857,7
0,1.213,1.843,0.607,1.564,2.172,2.172,0.952,1.31,1.091,1.79,7
1,1.079,1.723,0.582,1.439,2.021,2.021,0.885,1.216,1.031,1.873,7
0,1.173,1.858,0.603,1.543,2.146,2.146,0.936,1.329,1.072,1.828,7
1,1.114,1.73,0.587,1.449,2.035,2.035,0.905,1.263,1.022,1.828,7
0,1.2,1.823,0.616,1.555,2.171,2.171,0.959,1.337,1.074,1.809,7
